GNISIDNAME,Area_Total_Cells,Date,MIN,MAX,MEAN,STD,MEDIAN,Year,Month,Day,Julian_day
Hart Lake_01121637,317,1/16/2024,6309.57666,75857.78125,8429.465894,8484.013954,6309.57666,2024,1,16,16
Lake Abert_01116755,1820,1/16/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,16,16
Paulina Lake_01147502,58,1/16/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,16,16
Prineville Reservoir_01125673,93,1/16/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,16,16
Sturgeon Lake_01127681,126,1/16/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,16,16
Wallowa Lake_01151862,68,1/16/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,16,16
Warm Springs Reservoir_01128656,151,1/16/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,16,16
Willamette River (Marquam Brg to Multnomah Channel),73,1/16/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,16,16
Lake Umatilla_01513298,656,1/17/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,17,17
Summer Lake_01150595,1211,1/17/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,17,17
Upper Klamath Lake_01151685,2912,1/17/2024,6309.57666,222843.5313,13369.24017,29236.03299,6309.57666,2024,1,17,17
Hart Lake_01121637,317,1/18/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,18,18
Lake Owyhee_01125099,431,1/18/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,18,18
Crater Lake_01163669,578,1/19/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,19,19
Siltcoos Lake_01158483,120,1/19/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,19,19
Ross Island Lagoon,31,1/20/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,20,20
Sturgeon Lake_01127681,126,1/20/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,20,20
Willamette River (Marquam Brg to Multnomah Channel),73,1/20/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,20,20
Willamette River (Sellwood Brg to Willamette Falls),35,1/20/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,20,20
Malheur Lake_01123710,1284,1/21/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,21,21
Warm Springs Reservoir_01128656,151,1/21/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,21,21
Alkali Lake_01116863,27,1/22/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,22,22
Crater Lake_01163669,578,1/22/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,22,22
Gerber Reservoir_01121105,143,1/22/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,22,22
Lake Abert_01116755,1820,1/22/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,22,22
Lost Creek Lake_01158890,122,1/22/2024,6309.57666,139315.6875,9544.377876,15117.55412,6309.57666,2024,1,22,22
Malheur Lake_01123710,1284,1/22/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,22,22
Summer Lake_01150595,1211,1/22/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,22,22
Upper Klamath Lake_01151685,2912,1/22/2024,6309.57666,277971.4688,8638.096723,18217.8004,6309.57666,2024,1,22,22
Alkali Lake_01116863,27,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Cottage Grove Lake_01158179,26,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Crane Prairie Reservoir_01140386,180,1/23/2024,6309.57666,50118.75781,17091.46269,17028.23489,6309.57666,2024,1,23,23
Crater Lake_01163669,578,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Crescent Lake_01158186,165,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Crump Lake_01119601,365,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Cultus Lake_01140537,47,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Davis Lake_01140666,135,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Detroit Lake_01639301,91,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Diamond Lake_01140999,137,1/23/2024,6309.57666,89536.50781,8681.696672,11721.552,6309.57666,2024,1,23,23
Dorena Lake_01120032,49,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
East Lake_01141624,45,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Fern Ridge Lake_01120678,294,1/23/2024,6309.57666,69823.29688,8274.707237,8767.561275,6309.57666,2024,1,23,23
Fourmile Lake_01161371,26,1/23/2024,6309.57666,31332.87891,10241.84687,7542.69419,6309.57666,2024,1,23,23
Gerber Reservoir_01121105,143,1/23/2024,6309.57666,387257.9063,15557.81633,52873.93511,6309.57666,2024,1,23,23
Goose Lake_00224325,4178,1/23/2024,6309.57666,118032.0781,20015.2484,34502.0674,6309.57666,2024,1,23,23
Green Peter Lake_01158878,123,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Hart Lake_01121637,317,1/23/2024,6309.57666,40179.08984,9625.845661,8145.167896,6309.57666,2024,1,23,23
Henry Hagg Lake_01158095,40,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Hills Creek Lake_01158881,81,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lake Abert_01116755,1820,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lake Billy Chinook (Crooked)_01138120,28,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lake Billy Chinook (Deschutes)_01138120,47,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lake Billy Chinook (Metolius)_01138120,77,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lake Billy Chinook_01138120,152,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lake Umatilla_01513298,656,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lake of the Woods_01161601,51,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lemolo Lake_01144938,17,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Lost Creek Lake_01158890,122,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Malheur Lake_01123710,1284,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Ochoco Reservoir_01147148,34,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Odell Lake_01147159,152,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Paulina Lake_01147502,58,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Prineville Reservoir_01125673,93,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Ross Island Lagoon,31,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Sturgeon Lake_01127681,126,1/23/2024,6309.57666,235505.0469,14001.14625,40004.29968,6309.57666,2024,1,23,23
Summer Lake_01150595,1211,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Thief Valley Reservoir_01128007,27,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Upper Klamath Lake_01151685,2912,1/23/2024,6309.57666,432513.9688,6949.809152,12888.20287,6309.57666,2024,1,23,23
Waldo Lake_01151818,258,1/23/2024,6309.57666,59156.20703,6849.003535,4269.241684,6309.57666,2024,1,23,23
Wickiup Reservoir_01161711,414,1/23/2024,6309.57666,159955.8906,10665.948,23152.7766,6309.57666,2024,1,23,23
Willamette River (Marquam Brg to Multnomah Channel),73,1/23/2024,6309.57666,13677.29297,6521.64849,1055.378328,6309.57666,2024,1,23,23
Willamette River (Sellwood Brg to Willamette Falls),35,1/23/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,23,23
Crane Prairie Reservoir_01140386,180,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Crater Lake_01163669,578,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Cultus Lake_01140537,47,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Lake Billy Chinook (Deschutes)_01138120,47,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Lake Billy Chinook_01138120,152,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Ochoco Reservoir_01147148,34,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Prineville Reservoir_01125673,93,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Summer Lake_01150595,1211,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Wickiup Reservoir_01161711,414,1/24/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,24,24
Alkali Lake_01116863,27,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Aspen Lake_01161255,164,1/25/2024,6309.57666,188799.25,34764.90516,54254.77826,6309.57666,2024,1,25,25
Brownlee Reservoir_00378278,515,1/25/2024,6309.57666,376704,11718.21244,38200.38038,6309.57666,2024,1,25,25
Crater Lake_01163669,578,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Crump Lake_01119601,365,1/25/2024,6309.57666,100000.0547,17692.63565,16196.95486,9549.926758,2024,1,25,25
Drews Reservoir_01141243,156,1/25/2024,6309.57666,277971.4688,8692.575714,25331.62741,6309.57666,2024,1,25,25
Gerber Reservoir_01121105,143,1/25/2024,6309.57666,216770.5156,10685.27545,26808.61439,6309.57666,2024,1,25,25
Goose Lake_00224325,4178,1/25/2024,6309.57666,376704,23473.69806,48049.94883,6309.57666,2024,1,25,25
Hart Lake_01121637,317,1/25/2024,6309.57666,128233.1406,13292.82837,17384.38597,6309.57666,2024,1,25,25
Howard Prairie Lake_01158895,69,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Lake Abert_01116755,1820,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Lake Billy Chinook (Crooked)_01138120,28,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Lake Billy Chinook (Deschutes)_01138120,47,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Lake Billy Chinook (Metolius)_01138120,77,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Lake Billy Chinook_01138120,152,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Lake Owyhee_01125099,431,1/25/2024,6309.57666,69823.29688,6946.366017,5133.972622,6309.57666,2024,1,25,25
Lost Creek Lake_01158890,122,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Malheur Lake_01123710,1284,1/25/2024,6309.57666,178648.8906,8475.754429,12421.65965,6309.57666,2024,1,25,25
Ochoco Reservoir_01147148,34,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Odell Lake_01147159,152,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Paulina Lake_01147502,58,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Prineville Reservoir_01125673,93,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Renner Lake_00267175,21,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Summer Lake_01150595,1211,1/25/2024,6309.57666,155596.625,6960.536805,9356.371429,6309.57666,2024,1,25,25
Upper Cow Lake_01119431,42,1/25/2024,6309.57666,34040.82422,9247.427852,6867.459022,6309.57666,2024,1,25,25
Upper Klamath Lake_01151685,2912,1/25/2024,6309.57666,205116.3438,7076.329053,8467.33084,6309.57666,2024,1,25,25
Wallowa Lake_01151862,68,1/25/2024,6309.57666,47424.21094,7176.12765,5124.872095,6309.57666,2024,1,25,25
Warm Springs Reservoir_01128656,151,1/25/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,25,25
Lake Owyhee_01125099,431,1/26/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,26,26
Upper Cow Lake_01119431,42,1/26/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,26,26
Ochoco Reservoir_01147148,34,1/27/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,27,27
Prineville Reservoir_01125673,93,1/27/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,27,27
Ross Island Lagoon,31,1/27/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,27,27
Upper Klamath Lake_01151685,2912,1/27/2024,6309.57666,80167.85938,6597.633148,4294.750904,6309.57666,2024,1,27,27
Waldo Lake_01151818,258,1/27/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,27,27
Wickiup Reservoir_01161711,414,1/27/2024,6309.57666,105681.7969,19405.31177,32768.36632,6309.57666,2024,1,27,27
Alkali Lake_01116863,27,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Aspen Lake_01161255,164,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Cottage Grove Lake_01158179,26,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Crane Prairie Reservoir_01140386,180,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Crater Lake_01163669,578,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Crescent Lake_01158186,165,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Crump Lake_01119601,365,1/28/2024,6309.57666,111686.4141,14087.3766,17755.99056,6309.57666,2024,1,28,28
Cultus Lake_01140537,47,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Davis Lake_01140666,135,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Detroit Lake_01639301,91,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Dexter Reservoir_01119918,35,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Diamond Lake_01140999,137,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Dorena Lake_01120032,49,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Drews Reservoir_01141243,156,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Fall Creek Lake_01158871,39,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Fern Ridge Lake_01120678,294,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Foster Lake_01158892,32,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Fourmile Lake_01161371,26,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Gerber Reservoir_01121105,143,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Goose Lake_00224325,4178,1/28/2024,6309.57666,155596.625,7151.908983,9755.31002,6309.57666,2024,1,28,28
Hart Lake_01121637,317,1/28/2024,6309.57666,89536.50781,11081.29274,15659.79324,6309.57666,2024,1,28,28
Hills Creek Lake_01158881,81,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Howard Prairie Lake_01158895,69,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Lake Abert_01116755,1820,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Lake Billy Chinook (Crooked)_01138120,28,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Lake Billy Chinook (Deschutes)_01138120,47,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Lake Billy Chinook_01138120,152,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Lake of the Woods_01161601,51,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Lemolo Lake_01144938,17,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Lost Creek Lake_01158890,122,1/28/2024,6309.57666,346737,20936.95011,53680.46869,6309.57666,2024,1,28,28
Malheur Lake_01123710,1284,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Ochoco Reservoir_01147148,34,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Paulina Lake_01147502,58,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Prineville Reservoir_01125673,93,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Renner Lake_00267175,21,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Ross Island Lagoon,31,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Siltcoos Lake_01158483,120,1/28/2024,6309.57666,862978.75,78299.60503,186798.832,6309.57666,2024,1,28,28
Summer Lake_01150595,1211,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Timothy Lake_01151253,53,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Upper Klamath Lake_01151685,2912,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Waldo Lake_01151818,258,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Warm Springs Reservoir_01128656,151,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Wickiup Reservoir_01161711,414,1/28/2024,6309.57666,143218.8281,7621.266774,12185.40211,6309.57666,2024,1,28,28
Willamette River (Marquam Brg to Multnomah Channel),73,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Willamette River (Sellwood Brg to Willamette Falls),35,1/28/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,28,28
Alkali Lake_01116863,27,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Aspen Lake_01161255,164,1/29/2024,6309.57666,293765.0625,89239.09235,121636.5273,6309.57666,2024,1,29,29
Blue River Lake_01158909,31,1/29/2024,6309.57666,457088.5,121719.8946,145375.5507,71779.46094,2024,1,29,29
Brownlee Reservoir_00378278,515,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Cottage Grove Lake_01158179,26,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Crane Prairie Reservoir_01140386,180,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Crater Lake_01163669,578,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Crescent Lake_01158186,165,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Crump Lake_01119601,365,1/29/2024,6309.57666,94623.78125,7747.03159,8029.461131,6309.57666,2024,1,29,29
Cultus Lake_01140537,47,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Davis Lake_01140666,135,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Detroit Lake_01639301,91,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Dexter Reservoir_01119918,35,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Diamond Lake_01140999,137,1/29/2024,6309.57666,18535.32227,6464.261608,1286.032796,6309.57666,2024,1,29,29
Dorena Lake_01120032,49,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Drews Reservoir_01141243,156,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Fall Creek Lake_01158871,39,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Fourmile Lake_01161371,26,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Gerber Reservoir_01121105,143,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Goose Lake_00224325,4178,1/29/2024,6309.57666,839460.4375,10074.94295,41028.91382,6309.57666,2024,1,29,29
Hart Lake_01121637,317,1/29/2024,6309.57666,82413.88281,7343.505064,5812.800416,6309.57666,2024,1,29,29
Hills Creek Lake_01158881,81,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Howard Prairie Lake_01158895,69,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Lake Abert_01116755,1820,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Lake Billy Chinook (Crooked)_01138120,28,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Lake Billy Chinook (Deschutes)_01138120,47,1/29/2024,6309.57666,169044.1563,23950.4617,42312.67195,6309.57666,2024,1,29,29
Lake Billy Chinook (Metolius)_01138120,77,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Lake Billy Chinook_01138120,152,1/29/2024,6309.57666,169044.1563,10651.94836,22326.03036,6309.57666,2024,1,29,29
Lake of the Woods_01161601,51,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Lemolo Lake_01144938,17,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Lost Creek Lake_01158890,122,1/29/2024,6309.57666,159955.8906,13050.97333,25905.30869,6309.57666,2024,1,29,29
Malheur Lake_01123710,1284,1/29/2024,6309.57666,131825.7813,7194.696254,8458.860802,6309.57666,2024,1,29,29
McKay Reservoir_01132097,27,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Ochoco Reservoir_01147148,34,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Odell Lake_01147159,152,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Prineville Reservoir_01125673,93,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Renner Lake_00267175,21,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Siltcoos Lake_01158483,120,1/29/2024,6309.57666,1076466,105865.2177,206262.8354,6309.57666,2024,1,29,29
Summer Lake_01150595,1211,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Summit Lake_01150624,29,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Thief Valley Reservoir_01128007,27,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Upper Cow Lake_01119431,42,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Upper Klamath Lake_01151685,2912,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Waldo Lake_01151818,258,1/29/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,29,29
Wickiup Reservoir_01161711,414,1/29/2024,6309.57666,128233.1406,7714.554516,11737.78798,6309.57666,2024,1,29,29
Alkali Lake_01116863,27,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Aspen Lake_01161255,164,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Brownlee Reservoir_00378278,515,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Crater Lake_01163669,578,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Fourmile Lake_01161371,26,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Howard Prairie Lake_01158895,69,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Lake Abert_01116755,1820,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Lake of the Woods_01161601,51,1/30/2024,6309.57666,47424.21094,10158.20114,11428.22482,6309.57666,2024,1,30,30
Lost Creek Lake_01158890,122,1/30/2024,6309.57666,111686.4141,19119.86938,28110.76293,6309.57666,2024,1,30,30
Malheur Lake_01123710,1284,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Upper Klamath Lake_01151685,2912,1/30/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,30,30
Brownlee Reservoir_00378278,515,1/31/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,31,31
Upper Cow Lake_01119431,42,1/31/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,1,31,31
Cottage Grove Lake_01158179,26,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Crane Prairie Reservoir_01140386,180,2/1/2024,6309.57666,97274.75781,8327.484825,11331.6662,6309.57666,2024,2,1,32
Crater Lake_01163669,578,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Crescent Lake_01158186,165,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Cultus Lake_01140537,47,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Davis Lake_01140666,135,2/1/2024,6309.57666,124738.4141,13550.7619,21651.63241,6309.57666,2024,2,1,32
Detroit Lake_01639301,91,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Dexter Reservoir_01119918,35,2/1/2024,6309.57666,38018.95313,7672.85723,5827.005189,6309.57666,2024,2,1,32
Diamond Lake_01140999,137,2/1/2024,6309.57666,102801.6406,14309.03268,21399.91419,6309.57666,2024,2,1,32
Dorena Lake_01120032,49,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Drews Reservoir_01141243,156,2/1/2024,310456.0313,310456.0313,310456.0313,0,310456.0313,2024,2,1,32
Fall Creek Lake_01158871,39,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Fern Ridge Lake_01120678,294,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Foster Lake_01158892,32,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Fourmile Lake_01161371,26,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Gerber Reservoir_01121105,143,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
Green Peter Lake_01158878,123,2/1/2024,6309.57666,6309.57666,6309.57666,0,6309.57666,2024,2,1,32
